#node	identifier	category	term ID	term description
NTF3	9606.ENSP00000397297	GO Process	GO:0030154	Cell differentiation
NTF3	9606.ENSP00000397297	GO Process	GO:0030182	Neuron differentiation
NTF3	9606.ENSP00000397297	GO Process	GO:0030334	Regulation of cell migration
NTF3	9606.ENSP00000397297	GO Process	GO:0030335	Positive regulation of cell migration
NTF3	9606.ENSP00000397297	GO Process	GO:0031175	Neuron projection development
NTF3	9606.ENSP00000397297	GO Process	GO:0031323	Regulation of cellular metabolic process
NTF3	9606.ENSP00000397297	GO Process	GO:0031324	Negative regulation of cellular metabolic process
NTF3	9606.ENSP00000397297	GO Process	GO:0031325	Positive regulation of cellular metabolic process
NTF3	9606.ENSP00000397297	GO Process	GO:0031399	Regulation of protein modification process
NTF3	9606.ENSP00000397297	GO Process	GO:0031400	Negative regulation of protein modification process
NTF3	9606.ENSP00000397297	GO Process	GO:0031401	Positive regulation of protein modification process
NTF3	9606.ENSP00000397297	GO Process	GO:0032101	Regulation of response to external stimulus
NTF3	9606.ENSP00000397297	GO Process	GO:0032103	Positive regulation of response to external stimulus
NTF3	9606.ENSP00000397297	GO Process	GO:0032147	Activation of protein kinase activity
NTF3	9606.ENSP00000397297	GO Process	GO:0032148	Activation of protein kinase B activity
NTF3	9606.ENSP00000397297	GO Process	GO:0032501	Multicellular organismal process
NTF3	9606.ENSP00000397297	GO Process	GO:0032502	Developmental process
NTF3	9606.ENSP00000397297	GO Process	GO:0032879	Regulation of localization
NTF3	9606.ENSP00000397297	GO Process	GO:0032956	Regulation of actin cytoskeleton organization
NTF3	9606.ENSP00000397297	GO Process	GO:0032970	Regulation of actin filament-based process
NTF3	9606.ENSP00000397297	GO Process	GO:0032989	Cellular component morphogenesis
NTF3	9606.ENSP00000397297	GO Process	GO:0032990	Cell part morphogenesis
NTF3	9606.ENSP00000397297	GO Process	GO:0033043	Regulation of organelle organization
NTF3	9606.ENSP00000397297	GO Process	GO:0033135	Regulation of peptidyl-serine phosphorylation
NTF3	9606.ENSP00000397297	GO Process	GO:0033138	Positive regulation of peptidyl-serine phosphorylation
NTF3	9606.ENSP00000397297	GO Process	GO:0033674	Positive regulation of kinase activity
NTF3	9606.ENSP00000397297	GO Process	GO:0038179	Neurotrophin signaling pathway
NTF3	9606.ENSP00000397297	GO Process	GO:0038180	Nerve growth factor signaling pathway
NTF3	9606.ENSP00000397297	GO Process	GO:0040011	Locomotion
NTF3	9606.ENSP00000397297	GO Process	GO:0040012	Regulation of locomotion
NTF3	9606.ENSP00000397297	GO Process	GO:0040017	Positive regulation of locomotion
NTF3	9606.ENSP00000397297	GO Process	GO:0042127	Regulation of cell population proliferation
NTF3	9606.ENSP00000397297	GO Process	GO:0042221	Response to chemical
NTF3	9606.ENSP00000397297	GO Process	GO:0042325	Regulation of phosphorylation
NTF3	9606.ENSP00000397297	GO Process	GO:0042326	Negative regulation of phosphorylation
NTF3	9606.ENSP00000397297	GO Process	GO:0042327	Positive regulation of phosphorylation
NTF3	9606.ENSP00000397297	GO Process	GO:0042330	Taxis
NTF3	9606.ENSP00000397297	GO Process	GO:0042981	Regulation of apoptotic process
NTF3	9606.ENSP00000397297	GO Process	GO:0043066	Negative regulation of apoptotic process
NTF3	9606.ENSP00000397297	GO Process	GO:0043067	Regulation of programmed cell death
NTF3	9606.ENSP00000397297	GO Process	GO:0043069	Negative regulation of programmed cell death
NTF3	9606.ENSP00000397297	GO Process	GO:0043085	Positive regulation of catalytic activity
NTF3	9606.ENSP00000397297	GO Process	GO:0043087	Regulation of GTPase activity
NTF3	9606.ENSP00000397297	GO Process	GO:0043405	Regulation of MAP kinase activity
NTF3	9606.ENSP00000397297	GO Process	GO:0043406	Positive regulation of MAP kinase activity
NTF3	9606.ENSP00000397297	GO Process	GO:0043408	Regulation of MAPK cascade
NTF3	9606.ENSP00000397297	GO Process	GO:0043410	Positive regulation of MAPK cascade
NTF3	9606.ENSP00000397297	GO Process	GO:0043523	Regulation of neuron apoptotic process
NTF3	9606.ENSP00000397297	GO Process	GO:0043524	Negative regulation of neuron apoptotic process
NTF3	9606.ENSP00000397297	GO Process	GO:0043547	Positive regulation of GTPase activity
NTF3	9606.ENSP00000397297	GO Process	GO:0043549	Regulation of kinase activity
NTF3	9606.ENSP00000397297	GO Process	GO:0044093	Positive regulation of molecular function
NTF3	9606.ENSP00000397297	GO Process	GO:0045595	Regulation of cell differentiation
NTF3	9606.ENSP00000397297	GO Process	GO:0045664	Regulation of neuron differentiation
NTF3	9606.ENSP00000397297	GO Process	GO:0045807	Positive regulation of endocytosis
NTF3	9606.ENSP00000397297	GO Process	GO:0045859	Regulation of protein kinase activity
NTF3	9606.ENSP00000397297	GO Process	GO:0045860	Positive regulation of protein kinase activity
NTF3	9606.ENSP00000397297	GO Process	GO:0045936	Negative regulation of phosphate metabolic process
NTF3	9606.ENSP00000397297	GO Process	GO:0045937	Positive regulation of phosphate metabolic process
NTF3	9606.ENSP00000397297	GO Process	GO:0048259	Regulation of receptor-mediated endocytosis
NTF3	9606.ENSP00000397297	GO Process	GO:0048260	Positive regulation of receptor-mediated endocytosis
NTF3	9606.ENSP00000397297	GO Process	GO:0048468	Cell development
NTF3	9606.ENSP00000397297	GO Process	GO:0048518	Positive regulation of biological process
NTF3	9606.ENSP00000397297	GO Process	GO:0048519	Negative regulation of biological process
NTF3	9606.ENSP00000397297	GO Process	GO:0048522	Positive regulation of cellular process
NTF3	9606.ENSP00000397297	GO Process	GO:0048523	Negative regulation of cellular process
NTF3	9606.ENSP00000397297	GO Process	GO:0048583	Regulation of response to stimulus
NTF3	9606.ENSP00000397297	GO Process	GO:0048584	Positive regulation of response to stimulus
NTF3	9606.ENSP00000397297	GO Process	GO:0048666	Neuron development
NTF3	9606.ENSP00000397297	GO Process	GO:0048699	Generation of neurons
NTF3	9606.ENSP00000397297	GO Process	GO:0048731	System development
NTF3	9606.ENSP00000397297	GO Process	GO:0048812	Neuron projection morphogenesis
NTF3	9606.ENSP00000397297	GO Process	GO:0048856	Anatomical structure development
NTF3	9606.ENSP00000397297	GO Process	GO:0048858	Cell projection morphogenesis
NTF3	9606.ENSP00000397297	GO Process	GO:0048869	Cellular developmental process
NTF3	9606.ENSP00000397297	GO Process	GO:0050730	Regulation of peptidyl-tyrosine phosphorylation
NTF3	9606.ENSP00000397297	GO Process	GO:0050731	Positive regulation of peptidyl-tyrosine phosphorylation
NTF3	9606.ENSP00000397297	GO Process	GO:0050732	Negative regulation of peptidyl-tyrosine phosphorylation
NTF3	9606.ENSP00000397297	GO Process	GO:0050789	Regulation of biological process
NTF3	9606.ENSP00000397297	GO Process	GO:0050790	Regulation of catalytic activity
NTF3	9606.ENSP00000397297	GO Process	GO:0050793	Regulation of developmental process
NTF3	9606.ENSP00000397297	GO Process	GO:0050794	Regulation of cellular process
NTF3	9606.ENSP00000397297	GO Process	GO:0050804	Modulation of chemical synaptic transmission
NTF3	9606.ENSP00000397297	GO Process	GO:0050877	Nervous system process
NTF3	9606.ENSP00000397297	GO Process	GO:0050890	Cognition
NTF3	9606.ENSP00000397297	GO Process	GO:0050896	Response to stimulus
NTF3	9606.ENSP00000397297	GO Process	GO:0050918	Positive chemotaxis
NTF3	9606.ENSP00000397297	GO Process	GO:0050920	Regulation of chemotaxis
NTF3	9606.ENSP00000397297	GO Process	GO:0050921	Positive regulation of chemotaxis
NTF3	9606.ENSP00000397297	GO Process	GO:0050926	Regulation of positive chemotaxis
NTF3	9606.ENSP00000397297	GO Process	GO:0050927	Positive regulation of positive chemotaxis
NTF3	9606.ENSP00000397297	GO Process	GO:0050930	Induction of positive chemotaxis
NTF3	9606.ENSP00000397297	GO Process	GO:0051049	Regulation of transport
NTF3	9606.ENSP00000397297	GO Process	GO:0051050	Positive regulation of transport
NTF3	9606.ENSP00000397297	GO Process	GO:0051128	Regulation of cellular component organization
NTF3	9606.ENSP00000397297	GO Process	GO:0051130	Positive regulation of cellular component organization
NTF3	9606.ENSP00000397297	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
NTF3	9606.ENSP00000397297	GO Process	GO:0051172	Negative regulation of nitrogen compound metabolic process
NTF3	9606.ENSP00000397297	GO Process	GO:0051173	Positive regulation of nitrogen compound metabolic process
NTF3	9606.ENSP00000397297	GO Process	GO:0051174	Regulation of phosphorus metabolic process
NTF3	9606.ENSP00000397297	GO Process	GO:0051246	Regulation of protein metabolic process
NTF3	9606.ENSP00000397297	GO Process	GO:0051247	Positive regulation of protein metabolic process
NTF3	9606.ENSP00000397297	GO Process	GO:0051248	Negative regulation of protein metabolic process
NTF3	9606.ENSP00000397297	GO Process	GO:0051336	Regulation of hydrolase activity
NTF3	9606.ENSP00000397297	GO Process	GO:0051338	Regulation of transferase activity
NTF3	9606.ENSP00000397297	GO Process	GO:0051345	Positive regulation of hydrolase activity
NTF3	9606.ENSP00000397297	GO Process	GO:0051347	Positive regulation of transferase activity
NTF3	9606.ENSP00000397297	GO Process	GO:0051493	Regulation of cytoskeleton organization
NTF3	9606.ENSP00000397297	GO Process	GO:0051495	Positive regulation of cytoskeleton organization
NTF3	9606.ENSP00000397297	GO Process	GO:0051716	Cellular response to stimulus
NTF3	9606.ENSP00000397297	GO Process	GO:0060255	Regulation of macromolecule metabolic process
NTF3	9606.ENSP00000397297	GO Process	GO:0060548	Negative regulation of cell death
NTF3	9606.ENSP00000397297	GO Process	GO:0060627	Regulation of vesicle-mediated transport
NTF3	9606.ENSP00000397297	GO Process	GO:0065007	Biological regulation
NTF3	9606.ENSP00000397297	GO Process	GO:0065009	Regulation of molecular function
NTF3	9606.ENSP00000397297	GO Process	GO:0070848	Response to growth factor
NTF3	9606.ENSP00000397297	GO Process	GO:0070887	Cellular response to chemical stimulus
NTF3	9606.ENSP00000397297	GO Process	GO:0071310	Cellular response to organic substance
NTF3	9606.ENSP00000397297	GO Process	GO:0071363	Cellular response to growth factor stimulus
NTF3	9606.ENSP00000397297	GO Process	GO:0071495	Cellular response to endogenous stimulus
NTF3	9606.ENSP00000397297	GO Process	GO:0071840	Cellular component organization or biogenesis
NTF3	9606.ENSP00000397297	GO Process	GO:0071900	Regulation of protein serine/threonine kinase activity
NTF3	9606.ENSP00000397297	GO Process	GO:0071902	Positive regulation of protein serine/threonine kinase activity
NTF3	9606.ENSP00000397297	GO Process	GO:0080090	Regulation of primary metabolic process
NTF3	9606.ENSP00000397297	GO Process	GO:0090630	Activation of GTPase activity
NTF3	9606.ENSP00000397297	GO Process	GO:0099177	Regulation of trans-synaptic signaling
NTF3	9606.ENSP00000397297	GO Process	GO:0120036	Plasma membrane bounded cell projection organization
NTF3	9606.ENSP00000397297	GO Process	GO:0120039	Plasma membrane bounded cell projection morphogenesis
NTF3	9606.ENSP00000397297	GO Process	GO:1901214	Regulation of neuron death
NTF3	9606.ENSP00000397297	GO Process	GO:1901215	Negative regulation of neuron death
NTF3	9606.ENSP00000397297	GO Process	GO:1902531	Regulation of intracellular signal transduction
NTF3	9606.ENSP00000397297	GO Process	GO:1902533	Positive regulation of intracellular signal transduction
NTF3	9606.ENSP00000397297	GO Process	GO:1990089	Response to nerve growth factor
NTF3	9606.ENSP00000397297	GO Process	GO:1990090	Cellular response to nerve growth factor stimulus
NTF3	9606.ENSP00000397297	GO Process	GO:2000145	Regulation of cell motility
NTF3	9606.ENSP00000397297	GO Process	GO:2000147	Positive regulation of cell motility
NTF3	9606.ENSP00000397297	GO Process	GO:2000249	Regulation of actin cytoskeleton reorganization
NTF3	9606.ENSP00000397297	GO Process	GO:2000251	Positive regulation of actin cytoskeleton reorganization
NTF3	9606.ENSP00000397297	GO Function	GO:0005102	Signaling receptor binding
NTF3	9606.ENSP00000397297	GO Function	GO:0005123	Death receptor binding
NTF3	9606.ENSP00000397297	GO Function	GO:0005126	Cytokine receptor binding
NTF3	9606.ENSP00000397297	GO Function	GO:0005163	Nerve growth factor receptor binding
NTF3	9606.ENSP00000397297	GO Function	GO:0005165	Neurotrophin receptor binding
NTF3	9606.ENSP00000397297	GO Function	GO:0005488	Binding
NTF3	9606.ENSP00000397297	GO Function	GO:0005515	Protein binding
NTF3	9606.ENSP00000397297	GO Function	GO:0008083	Growth factor activity
NTF3	9606.ENSP00000397297	GO Function	GO:0030545	Signaling receptor regulator activity
NTF3	9606.ENSP00000397297	GO Function	GO:0030546	Signaling receptor activator activity
NTF3	9606.ENSP00000397297	GO Function	GO:0032813	Tumor necrosis factor receptor superfamily binding
NTF3	9606.ENSP00000397297	GO Function	GO:0042056	Chemoattractant activity
NTF3	9606.ENSP00000397297	GO Function	GO:0048018	Receptor ligand activity
NTF3	9606.ENSP00000397297	GO Function	GO:0098772	Molecular function regulator activity
NTF3	9606.ENSP00000397297	GO Component	GO:0005576	Extracellular region
NTF3	9606.ENSP00000397297	GO Component	GO:0005615	Extracellular space
NTF3	9606.ENSP00000397297	GO Component	GO:0005622	Intracellular anatomical structure
NTF3	9606.ENSP00000397297	GO Component	GO:0005737	Cytoplasm
NTF3	9606.ENSP00000397297	GO Component	GO:0008021	Synaptic vesicle
NTF3	9606.ENSP00000397297	GO Component	GO:0012505	Endomembrane system
NTF3	9606.ENSP00000397297	GO Component	GO:0030054	Cell junction
NTF3	9606.ENSP00000397297	GO Component	GO:0030133	Transport vesicle
NTF3	9606.ENSP00000397297	GO Component	GO:0030424	Axon
NTF3	9606.ENSP00000397297	GO Component	GO:0030425	Dendrite
NTF3	9606.ENSP00000397297	GO Component	GO:0031410	Cytoplasmic vesicle
NTF3	9606.ENSP00000397297	GO Component	GO:0031982	Vesicle
NTF3	9606.ENSP00000397297	GO Component	GO:0036477	Somatodendritic compartment
NTF3	9606.ENSP00000397297	GO Component	GO:0042995	Cell projection
NTF3	9606.ENSP00000397297	GO Component	GO:0043005	Neuron projection
NTF3	9606.ENSP00000397297	GO Component	GO:0043226	Organelle
NTF3	9606.ENSP00000397297	GO Component	GO:0043227	Membrane-bounded organelle
NTF3	9606.ENSP00000397297	GO Component	GO:0043229	Intracellular organelle
NTF3	9606.ENSP00000397297	GO Component	GO:0043231	Intracellular membrane-bounded organelle
NTF3	9606.ENSP00000397297	GO Component	GO:0045202	Synapse
NTF3	9606.ENSP00000397297	GO Component	GO:0070382	Exocytic vesicle
NTF3	9606.ENSP00000397297	GO Component	GO:0097447	Dendritic tree
NTF3	9606.ENSP00000397297	GO Component	GO:0097708	Intracellular vesicle
NTF3	9606.ENSP00000397297	GO Component	GO:0098793	Presynapse
NTF3	9606.ENSP00000397297	GO Component	GO:0099503	Secretory vesicle
NTF3	9606.ENSP00000397297	GO Component	GO:0110165	Cellular anatomical entity
NTF3	9606.ENSP00000397297	GO Component	GO:0120025	Plasma membrane bounded cell projection
NTF3	9606.ENSP00000397297	STRING clusters	CL:17325	Mixed, incl. Constitutive Signaling by Aberrant PI3K in Cancer, and SH2 domain superfamily
NTF3	9606.ENSP00000397297	STRING clusters	CL:17326	Mixed, incl. Constitutive Signaling by Aberrant PI3K in Cancer, and SH2 domain superfamily
NTF3	9606.ENSP00000397297	STRING clusters	CL:17327	Mixed, incl. Constitutive Signaling by Aberrant PI3K in Cancer, and Tyrosine-protein kinase, catalytic domain
NTF3	9606.ENSP00000397297	STRING clusters	CL:17594	Mixed, incl. Nerve growth factor signaling pathway, and Glial cell line-derived neurotrophic factor family
NTF3	9606.ENSP00000397297	STRING clusters	CL:17617	Nerve growth factor-like, and Nerve growth factor receptor activity
NTF3	9606.ENSP00000397297	KEGG	hsa04010	MAPK signaling pathway
NTF3	9606.ENSP00000397297	KEGG	hsa04014	Ras signaling pathway
NTF3	9606.ENSP00000397297	KEGG	hsa04151	PI3K-Akt signaling pathway
NTF3	9606.ENSP00000397297	KEGG	hsa04722	Neurotrophin signaling pathway
NTF3	9606.ENSP00000397297	Reactome	HSA-162582	Signal Transduction
NTF3	9606.ENSP00000397297	Reactome	HSA-166520	Signaling by NTRKs
NTF3	9606.ENSP00000397297	Reactome	HSA-9006115	Signaling by NTRK2 (TRKB)
NTF3	9606.ENSP00000397297	Reactome	HSA-9006934	Signaling by Receptor Tyrosine Kinases
NTF3	9606.ENSP00000397297	Reactome	HSA-9025046	NTF3 activates NTRK2 (TRKB) signaling
NTF3	9606.ENSP00000397297	Reactome	HSA-9034013	NTF3 activates NTRK3 signaling
NTF3	9606.ENSP00000397297	Reactome	HSA-9034015	Signaling by NTRK3 (TRKC)
NTF3	9606.ENSP00000397297	Reactome	HSA-9034793	Activated NTRK3 signals through PLCG1
NTF3	9606.ENSP00000397297	Reactome	HSA-9034864	Activated NTRK3 signals through RAS
NTF3	9606.ENSP00000397297	Reactome	HSA-9603381	Activated NTRK3 signals through PI3K
NTF3	9606.ENSP00000397297	WikiPathways	WP2380	Brain-derived neurotrophic factor (BDNF) signaling pathway
NTF3	9606.ENSP00000397297	WikiPathways	WP382	MAPK signaling pathway
NTF3	9606.ENSP00000397297	WikiPathways	WP4172	PI3K-Akt signaling pathway
NTF3	9606.ENSP00000397297	WikiPathways	WP5087	Malignant pleural mesothelioma
NTF3	9606.ENSP00000397297	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
NTF3	9606.ENSP00000397297	TISSUES	BTO:0000042	Animal
NTF3	9606.ENSP00000397297	TISSUES	BTO:0000089	Blood
NTF3	9606.ENSP00000397297	TISSUES	BTO:0000142	Brain
NTF3	9606.ENSP00000397297	TISSUES	BTO:0000146	Brain stem
NTF3	9606.ENSP00000397297	TISSUES	BTO:0000202	Sense organ
NTF3	9606.ENSP00000397297	TISSUES	BTO:0000227	Central nervous system
NTF3	9606.ENSP00000397297	TISSUES	BTO:0000232	Cerebellum
NTF3	9606.ENSP00000397297	TISSUES	BTO:0000267	Cochlea
NTF3	9606.ENSP00000397297	TISSUES	BTO:0000282	Head
NTF3	9606.ENSP00000397297	TISSUES	BTO:0000368	Ear
NTF3	9606.ENSP00000397297	TISSUES	BTO:0000497	Ganglion
NTF3	9606.ENSP00000397297	TISSUES	BTO:0000570	Hematopoietic system
NTF3	9606.ENSP00000397297	TISSUES	BTO:0000574	Hematopoietic cell
NTF3	9606.ENSP00000397297	TISSUES	BTO:0000630	Inner ear
NTF3	9606.ENSP00000397297	TISSUES	BTO:0000672	Hindbrain
NTF3	9606.ENSP00000397297	TISSUES	BTO:0000673	Metencephalon
NTF3	9606.ENSP00000397297	TISSUES	BTO:0000751	Leukocyte
NTF3	9606.ENSP00000397297	TISSUES	BTO:0001484	Nervous system
NTF3	9606.ENSP00000397297	TISSUES	BTO:0001489	Whole body
NTF3	9606.ENSP00000397297	TISSUES	BTO:0001688	Cochlear ganglion
NTF3	9606.ENSP00000397297	TISSUES	BTO:0001693	Modiolus
NTF3	9606.ENSP00000397297	TISSUES	BTO:0001856	Vestibular labyrinth
NTF3	9606.ENSP00000397297	TISSUES	BTO:0003381	Vestibular system
NTF3	9606.ENSP00000397297	COMPARTMENTS	GOCC:0005576	Extracellular region
NTF3	9606.ENSP00000397297	COMPARTMENTS	GOCC:0030424	Axon
NTF3	9606.ENSP00000397297	COMPARTMENTS	GOCC:0042995	Cell projection
NTF3	9606.ENSP00000397297	COMPARTMENTS	GOCC:0043005	Neuron projection
NTF3	9606.ENSP00000397297	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
NTF3	9606.ENSP00000397297	COMPARTMENTS	GOCC:0120025	Plasma membrane bounded cell projection
NTF3	9606.ENSP00000397297	Monarch	EFO:0004747	Protein measurement
NTF3	9606.ENSP00000397297	Monarch	EFO:0004873	Cytokine measurement
NTF3	9606.ENSP00000397297	Monarch	EFO:0007937	Blood protein measurement
NTF3	9606.ENSP00000397297	Monarch	EFO:0010523	Phosphoglyceric acid measurement
NTF3	9606.ENSP00000397297	UniProt Keywords	KW-0025	Alternative splicing
NTF3	9606.ENSP00000397297	UniProt Keywords	KW-0165	Cleavage on pair of basic residues
NTF3	9606.ENSP00000397297	UniProt Keywords	KW-0325	Glycoprotein
NTF3	9606.ENSP00000397297	UniProt Keywords	KW-0339	Growth factor
NTF3	9606.ENSP00000397297	UniProt Keywords	KW-0732	Signal
NTF3	9606.ENSP00000397297	UniProt Keywords	KW-0964	Secreted
NTF3	9606.ENSP00000397297	UniProt Keywords	KW-1015	Disulfide bond
NTF3	9606.ENSP00000397297	InterPro	IPR002072	Nerve growth factor-related
NTF3	9606.ENSP00000397297	InterPro	IPR015578	Neurotrophin-3
NTF3	9606.ENSP00000397297	InterPro	IPR019846	Nerve growth factor conserved site
NTF3	9606.ENSP00000397297	InterPro	IPR020408	Nerve growth factor-like
NTF3	9606.ENSP00000397297	InterPro	IPR029034	Cystine-knot cytokine
NTF3	9606.ENSP00000397297	InterPro	IPR045815	Neutrophin-3, N-terminal
NTF3	9606.ENSP00000397297	SMART	SM00140	Nerve growth factor (NGF or beta-NGF)
NTF4	9606.ENSP00000469455	GO Process	GO:0000902	Cell morphogenesis
NTF4	9606.ENSP00000469455	GO Process	GO:0001709	Cell fate determination
NTF4	9606.ENSP00000469455	GO Process	GO:0001932	Regulation of protein phosphorylation
NTF4	9606.ENSP00000469455	GO Process	GO:0001934	Positive regulation of protein phosphorylation
NTF4	9606.ENSP00000469455	GO Process	GO:0003002	Regionalization
NTF4	9606.ENSP00000469455	GO Process	GO:0003008	System process
NTF4	9606.ENSP00000469455	GO Process	GO:0007154	Cell communication
NTF4	9606.ENSP00000469455	GO Process	GO:0007165	Signal transduction
NTF4	9606.ENSP00000469455	GO Process	GO:0007166	Cell surface receptor signaling pathway
NTF4	9606.ENSP00000469455	GO Process	GO:0007167	Enzyme-linked receptor protein signaling pathway
NTF4	9606.ENSP00000469455	GO Process	GO:0007169	Transmembrane receptor protein tyrosine kinase signaling pathway
NTF4	9606.ENSP00000469455	GO Process	GO:0007275	Multicellular organism development
NTF4	9606.ENSP00000469455	GO Process	GO:0007389	Pattern specification process
NTF4	9606.ENSP00000469455	GO Process	GO:0007399	Nervous system development
NTF4	9606.ENSP00000469455	GO Process	GO:0007402	Ganglion mother cell fate determination
NTF4	9606.ENSP00000469455	GO Process	GO:0007422	Peripheral nervous system development
NTF4	9606.ENSP00000469455	GO Process	GO:0007423	Sensory organ development
NTF4	9606.ENSP00000469455	GO Process	GO:0007610	Behavior
NTF4	9606.ENSP00000469455	GO Process	GO:0007611	Learning or memory
NTF4	9606.ENSP00000469455	GO Process	GO:0007613	Memory
NTF4	9606.ENSP00000469455	GO Process	GO:0007616	Long-term memory
NTF4	9606.ENSP00000469455	GO Process	GO:0007626	Locomotory behavior
NTF4	9606.ENSP00000469455	GO Process	GO:0008052	Sensory organ boundary specification
NTF4	9606.ENSP00000469455	GO Process	GO:0008344	Adult locomotory behavior
NTF4	9606.ENSP00000469455	GO Process	GO:0008544	Epidermis development
NTF4	9606.ENSP00000469455	GO Process	GO:0009653	Anatomical structure morphogenesis
NTF4	9606.ENSP00000469455	GO Process	GO:0009719	Response to endogenous stimulus
NTF4	9606.ENSP00000469455	GO Process	GO:0009887	Animal organ morphogenesis
NTF4	9606.ENSP00000469455	GO Process	GO:0009888	Tissue development
NTF4	9606.ENSP00000469455	GO Process	GO:0009893	Positive regulation of metabolic process
NTF4	9606.ENSP00000469455	GO Process	GO:0009987	Cellular process
NTF4	9606.ENSP00000469455	GO Process	GO:0010033	Response to organic substance
NTF4	9606.ENSP00000469455	GO Process	GO:0010160	Formation of animal organ boundary
NTF4	9606.ENSP00000469455	GO Process	GO:0010562	Positive regulation of phosphorus metabolic process
NTF4	9606.ENSP00000469455	GO Process	GO:0010604	Positive regulation of macromolecule metabolic process
NTF4	9606.ENSP00000469455	GO Process	GO:0010646	Regulation of cell communication
NTF4	9606.ENSP00000469455	GO Process	GO:0010941	Regulation of cell death
NTF4	9606.ENSP00000469455	GO Process	GO:0016043	Cellular component organization
NTF4	9606.ENSP00000469455	GO Process	GO:0019220	Regulation of phosphate metabolic process
NTF4	9606.ENSP00000469455	GO Process	GO:0019222	Regulation of metabolic process
NTF4	9606.ENSP00000469455	GO Process	GO:0021675	Nerve development
NTF4	9606.ENSP00000469455	GO Process	GO:0022008	Neurogenesis
NTF4	9606.ENSP00000469455	GO Process	GO:0023051	Regulation of signaling
NTF4	9606.ENSP00000469455	GO Process	GO:0023052	Signaling
NTF4	9606.ENSP00000469455	GO Process	GO:0030030	Cell projection organization
NTF4	9606.ENSP00000469455	GO Process	GO:0030154	Cell differentiation
NTF4	9606.ENSP00000469455	GO Process	GO:0030182	Neuron differentiation
NTF4	9606.ENSP00000469455	GO Process	GO:0030534	Adult behavior
NTF4	9606.ENSP00000469455	GO Process	GO:0031175	Neuron projection development
NTF4	9606.ENSP00000469455	GO Process	GO:0031323	Regulation of cellular metabolic process
NTF4	9606.ENSP00000469455	GO Process	GO:0031325	Positive regulation of cellular metabolic process
NTF4	9606.ENSP00000469455	GO Process	GO:0031399	Regulation of protein modification process
NTF4	9606.ENSP00000469455	GO Process	GO:0031401	Positive regulation of protein modification process
NTF4	9606.ENSP00000469455	GO Process	GO:0032501	Multicellular organismal process
NTF4	9606.ENSP00000469455	GO Process	GO:0032502	Developmental process
NTF4	9606.ENSP00000469455	GO Process	GO:0032989	Cellular component morphogenesis
NTF4	9606.ENSP00000469455	GO Process	GO:0032990	Cell part morphogenesis
NTF4	9606.ENSP00000469455	GO Process	GO:0033135	Regulation of peptidyl-serine phosphorylation
NTF4	9606.ENSP00000469455	GO Process	GO:0033138	Positive regulation of peptidyl-serine phosphorylation
NTF4	9606.ENSP00000469455	GO Process	GO:0038179	Neurotrophin signaling pathway
NTF4	9606.ENSP00000469455	GO Process	GO:0038180	Nerve growth factor signaling pathway
NTF4	9606.ENSP00000469455	GO Process	GO:0042221	Response to chemical
NTF4	9606.ENSP00000469455	GO Process	GO:0042325	Regulation of phosphorylation
NTF4	9606.ENSP00000469455	GO Process	GO:0042327	Positive regulation of phosphorylation
NTF4	9606.ENSP00000469455	GO Process	GO:0042490	Mechanoreceptor differentiation
NTF4	9606.ENSP00000469455	GO Process	GO:0042981	Regulation of apoptotic process
NTF4	9606.ENSP00000469455	GO Process	GO:0043066	Negative regulation of apoptotic process
NTF4	9606.ENSP00000469455	GO Process	GO:0043067	Regulation of programmed cell death
NTF4	9606.ENSP00000469455	GO Process	GO:0043069	Negative regulation of programmed cell death
NTF4	9606.ENSP00000469455	GO Process	GO:0043523	Regulation of neuron apoptotic process
NTF4	9606.ENSP00000469455	GO Process	GO:0043524	Negative regulation of neuron apoptotic process
NTF4	9606.ENSP00000469455	GO Process	GO:0043586	Tongue development
NTF4	9606.ENSP00000469455	GO Process	GO:0045165	Cell fate commitment
NTF4	9606.ENSP00000469455	GO Process	GO:0045595	Regulation of cell differentiation
NTF4	9606.ENSP00000469455	GO Process	GO:0045664	Regulation of neuron differentiation
NTF4	9606.ENSP00000469455	GO Process	GO:0045937	Positive regulation of phosphate metabolic process
NTF4	9606.ENSP00000469455	GO Process	GO:0048468	Cell development
NTF4	9606.ENSP00000469455	GO Process	GO:0048513	Animal organ development
NTF4	9606.ENSP00000469455	GO Process	GO:0048518	Positive regulation of biological process
NTF4	9606.ENSP00000469455	GO Process	GO:0048519	Negative regulation of biological process
NTF4	9606.ENSP00000469455	GO Process	GO:0048522	Positive regulation of cellular process
NTF4	9606.ENSP00000469455	GO Process	GO:0048523	Negative regulation of cellular process
NTF4	9606.ENSP00000469455	GO Process	GO:0048645	Animal organ formation
NTF4	9606.ENSP00000469455	GO Process	GO:0048646	Anatomical structure formation involved in morphogenesis
NTF4	9606.ENSP00000469455	GO Process	GO:0048666	Neuron development
NTF4	9606.ENSP00000469455	GO Process	GO:0048699	Generation of neurons
NTF4	9606.ENSP00000469455	GO Process	GO:0048731	System development
NTF4	9606.ENSP00000469455	GO Process	GO:0048812	Neuron projection morphogenesis
